Horodate;Mois;Injection RTE (W);Refoulement RTE (W);Pertes modélisées (W);Consommations totale (W);Consommation totale télérelevée (W);Consommation totale profilée (W);Consommation HTA profilée (W);Consommation PME-PMI profilée (W);Consommation professionnelle profilée (W);Consommation résidentielle profilée (W);Production décentralisée totale (W);Production décentralisée télérelevée à courbe de charge (W);Production décentralisée profilée (W);Production photovoltaïque profilée (W);Production autre profilée (W);Température réalisée lissée (°C);Température normale lissée (°C);Production éolienne totale (W);Production photovoltaïque totale (W);Pseudo rayonnement;Consommation HTA totale (W);Soutirage net vers autres GRD (W)
2019-07-05T19:00:00+02:00;7;37240289000.0;358030000.0;2243119859.0;37730587037.0;13307795807.0;24422791230.0;1462859779.0;5440639370.0;4485924273.0;13033367809.0;3385209779.0;2556422154.0;828787625.0;816549579.0;462331.0;26.8;22.1;624830000.0;1684063403.0;78;14770655586.0;293761883.0
2019-07-06T02:00:00+02:00;7;29732605000.0;388473000.0;1875578937.0;29146021579.0;9990361500.0;19155660079.0;1173472084.0;3311990009.0;3568515068.0;11101682919.0;1927215566.0;1918160493.0;9055073.0;0.0;730475.0;23.7;20.2;815058000.0;482597.0;82;11163833584.0;249747050.0
2019-07-06T11:00:00+02:00;7;31735014000.0;920841000.0;2306642039.0;34084150178.0;10861902730.0;23222247448.0;1156642075.0;5485165003.0;4567162864.0;12013277506.0;5837785684.0;3718181599.0;2119604085.0;2110902548.0;730475.0;24.3;20.6;287069333.0;4465153981.0;79;12018544805.0;261166467.0
2019-07-06T18:00:00+02:00;7;31153640000.0;938009000.0;2208386631.0;32939268897.0;10359016233.0;22580252664.0;876835182.0;5195470962.0;4432502126.0;12075444394.0;5177870194.0;3959510899.0;1218359295.0;1209930474.0;730475.0;26.6;22.4;1357750333.0;2764664083.0;68;11235851415.0;245845666.0
2019-07-06T21:00:00+02:00;7;30907054000.0;768570000.0;2014708296.0;30684908564.0;9194268952.0;21490639612.0;810912981.0;4125534869.0;3463281386.0;13090910375.0;2807337760.0;2757367064.0;49970696.0;41679390.0;730475.0;25.0;21.3;1665456000.0;82596283.0;63;10005181933.0;246204900.0
2019-07-06T23:00:00+02:00;7;34660549000.0;922900000.0;2314153070.0;34195920698.0;8837490238.0;25358430460.0;912095955.0;3783698917.0;4103896700.0;16558738888.0;3081529001.0;3072959601.0;8569400.0;0.0;730475.0;24.0;20.5;2003773667.0;2714283.0;68;9749586193.0;309104233.0
2019-07-07T00:00:00+02:00;7;32289684000.0;762916000.0;2116262468.0;31964801068.0;8594446853.0;23370354215.0;859972525.0;3453469198.0;3874281303.0;15182631190.0;2846105103.0;2837153674.0;8951429.0;0.0;730475.0;24.0;20.5;1778772000.0;2137687.0;65;9454419378.0;291809567.0
2019-07-07T01:00:00+02:00;7;28764202000.0;681448000.0;1857295377.0;28577588863.0;8414492243.0;20163096620.0;837622078.0;3309586995.0;3686962380.0;12328925168.0;2614773640.0;2605640646.0;9132994.0;0.0;730475.0;23.9;20.4;1531618000.0;1773930.0;63;9252114321.0;262643400.0
2019-07-07T03:30:00+02:00;7;24369270000.0;711709000.0;1581571343.0;24258026423.0;8130878297.0;16127148126.0;815558861.0;3260954181.0;3426860667.0;8623774418.0;2393022833.0;2383885412.0;9137421.0;0.0;730475.0;23.6;20.2;1315699000.0;488597.0;62;8946437158.0;210986067.0
2019-07-07T10:30:00+02:00;7;27661352000.0;829604000.0;1959893658.0;29828390142.0;8985634891.0;20842755251.0;858500939.0;4226397227.0;3399620541.0;12358236543.0;5198622583.0;3416591990.0;1782030593.0;1773116801.0;730475.0;23.2;20.4;507370667.0;3636153674.0;66;9844135830.0;242086783.0
2019-07-07T19:00:00+02:00;7;29591770000.0;1055199000.0;2033990878.0;30621733944.0;9046920062.0;21574813882.0;858184577.0;4031816737.0;3406725000.0;13278087567.0;4377103388.0;3753882919.0;623220469.0;614932558.0;730475.0;24.6;22.2;1846757667.0;1496508827.0;60;9905104639.0;257949566.0
2019-07-07T20:30:00+02:00;7;30126648000.0;844803000.0;1984868307.0;30209219835.0;8842101811.0;21367118024.0;860570245.0;3953235791.0;3168878006.0;13384433982.0;3155657925.0;3034158475.0;121499450.0;113093170.0;730475.0;23.9;21.6;1865936000.0;248356729.0;61;9702672056.0;243414783.0
2019-07-07T22:00:00+02:00;7;31699993000.0;790614000.0;2082312073.0;31530440961.0;8876451016.0;22653989945.0;935311131.0;3919038608.0;3655230005.0;14144410201.0;2967604951.0;2944634494.0;22970457.0;14571581.0;730475.0;23.2;20.9;1906606333.0;16176218.0;61;9811762147.0;264230917.0
2019-07-08T09:00:00+02:00;7;35282048000.0;646129000.0;2183925735.0;36412535141.0;14482983785.0;21929551356.0;1787283174.0;6689995424.0;4052102207.0;9400170551.0;4242757293.0;3337464994.0;905292299.0;897981025.0;730475.0;22.0;19.9;1169981667.0;2024309631.0;57;16270266959.0;282215417.0
2019-07-08T11:00:00+02:00;7;36360376000.0;1267899000.0;2424265898.0;39359703429.0;15253480337.0;24106223092.0;1930270061.0;7292899571.0;4499382586.0;10383670873.0;6976968160.0;4952877895.0;2024090265.0;2016667034.0;730475.0;22.8;20.7;1562235667.0;4385888200.0;71;17183750398.0;285475833.0
2019-07-08T22:30:00+02:00;7;36515227000.0;1733759000.0;2285810863.0;36928056738.0;11390762838.0;25537293900.0;1542284179.0;3900761551.0;3837066605.0;16257181565.0;4717071501.0;4699051084.0;18020417.0;10693061.0;730475.0;22.4;20.8;3646294000.0;10747678.0;64;12933047017.0;284671900.0
2019-07-09T01:30:00+02:00;7;28693613000.0;1839793000.0;1843920098.0;29457851682.0;10712780484.0;18745071198.0;1343007002.0;3303603662.0;3339624348.0;10758836186.0;4667817063.0;4660941793.0;6875270.0;0.0;730475.0;22.0;20.5;3604703333.0;38040.0;70;12055787486.0;219865283.0
2019-07-09T02:00:00+02:00;7;28282370000.0;1909740000.0;1823333626.0;29002319249.0;10641939064.0;18360380185.0;1338412174.0;3315764565.0;3320134452.0;10386068994.0;4666891909.0;4660092574.0;6799335.0;0.0;730475.0;21.9;20.4;3601971333.0;43097.0;70;11980351238.0;213869034.0
2019-07-09T06:00:00+02:00;7;27836215000.0;1608768000.0;1779449428.0;28447741050.0;12332536204.0;16115204846.0;1483132702.0;4058179018.0;2697941041.0;7875952085.0;4215840828.0;4185619397.0;30221431.0;23128200.0;730475.0;21.4;20.1;3126530333.0;26986653.0;69;13815668906.0;216097350.0
2019-07-09T07:00:00+02:00;7;30775085000.0;1407721000.0;1931861915.0;31486725079.0;13266356483.0;18220368596.0;1695250096.0;4736639598.0;3032913939.0;8755564964.0;4288386760.0;4151527523.0;136859237.0;129624353.0;730475.0;21.2;20.0;2970979333.0;252089102.0;67;14961606579.0;237163766.0
2019-07-09T08:30:00+02:00;7;34731886000.0;938261000.0;2156986982.0;35701635815.0;14481091700.0;21220544115.0;1859045953.0;6473832325.0;3993950850.0;8893714988.0;4345057497.0;3643298386.0;701759111.0;694594495.0;730475.0;21.0;19.9;1953650667.0;1325271654.0;64;16340137653.0;280059700.0
2019-07-10T03:30:00+02:00;7;25585328000.0;1387501000.0;1645878920.0;25914168742.0;10595572425.0;15318596317.0;1318839891.0;3323738823.0;3171662851.0;7504354752.0;3571921462.0;3565026960.0;6894502.0;0.0;730475.0;20.8;20.4;2479173667.0;491373.0;87;11914412316.0;209700800.0
2019-07-10T05:00:00+02:00;7;26426525000.0;1156942000.0;1666632207.0;26583166557.0;11399996227.0;15183170330.0;1455071938.0;3562970475.0;3172747297.0;6992380620.0;3199064380.0;3192152175.0;6912205.0;0.0;730475.0;20.6;20.2;2103411333.0;481617.0;89;12855068165.0;218848616.0
2019-07-10T11:30:00+02:00;7;36478884000.0;1490883000.0;2451385590.0;39497563015.0;15275738030.0;24221824985.0;1915729145.0;7304860907.0;4719173360.0;10282061572.0;7260550122.0;4884551459.0;2375998663.0;2368527789.0;730475.0;22.3;21.1;972412315.0;5244242482.0;92;17191467175.0;299602517.0
2019-07-10T19:30:00+02:00;7;36347793000.0;407678000.0;2159598013.0;36253740432.0;13176204622.0;23077535810.0;1516547381.0;5211881599.0;3791736232.0;12557370599.0;2782249929.0;2333699716.0;448550213.0;441188898.0;730475.0;24.4;22.3;714022991.0;1020260637.0;69;14692752003.0;309026484.0
2019-07-10T20:00:00+02:00;7;35675821000.0;320012000.0;2087261067.0;35178195799.0;12690850830.0;22487344969.0;1427111825.0;4833098304.0;3569290723.0;12657844117.0;2213622916.0;1973341971.0;240280945.0;233009833.0;730475.0;24.2;22.1;647907000.0;514460369.0;66;14117962655.0;303975050.0
2019-07-10T22:00:00+02:00;7;35298941000.0;256522000.0;2041369932.0;34483091101.0;11601938783.0;22881152318.0;1548344601.0;4303302861.0;3759609819.0;13269895036.0;1784738783.0;1762137468.0;22601315.0;15294633.0;730475.0;22.3;21.1;701978000.0;18528750.0;66;13150283384.0;302696750.0
2019-07-11T01:30:00+02:00;7;30294679000.0;273286000.0;1775110783.0;29642262921.0;10821269443.0;18820993478.0;1373150764.0;3290918467.0;3409013368.0;10747910880.0;1668153120.0;1660899710.0;7253410.0;0.0;730475.0;21.5;20.6;594666333.0;1172597.0;52;12194420207.0;272172416.0
2019-07-11T02:30:00+02:00;7;28424116000.0;272774000.0;1685676663.0;27838627092.0;10742976482.0;17095650610.0;1360518225.0;3270252727.0;3349370749.0;9115508909.0;1624764355.0;1617563376.0;7200979.0;0.0;730475.0;21.5;20.5;548804000.0;484040.0;48;12103494707.0;251802600.0
2019-07-11T11:30:00+02:00;7;38206020000.0;842906000.0;2452906908.0;40168170476.0;15492846248.0;24675324228.0;2021421013.0;7351260767.0;4969803154.0;10332839293.0;5576641951.0;3738748773.0;1837893178.0;1830571272.0;730475.0;22.4;21.1;287430667.0;4291223438.0;46;17514267261.0;318678567.0
2019-07-11T12:30:00+02:00;7;38658546000.0;1000081000.0;2530955653.0;41100989433.0;15005876344.0;26095113089.0;1910087177.0;6616808994.0;4659398380.0;12908818538.0;6281207286.0;4112944135.0;2168263151.0;2160857975.0;730475.0;23.2;21.6;427661000.0;4859397234.0;52;16915963521.0;307727200.0
2019-07-11T15:00:00+02:00;7;36395329000.0;1189965000.0;2428948670.0;39498972077.0;15381693344.0;24117278733.0;1911420444.0;7055643417.0;4675878164.0;10474336708.0;7009834680.0;4799380847.0;2210453833.0;2203001547.0;730475.0;24.4;22.5;1100188333.0;4936172420.0;59;17293113788.0;287277933.0
2019-07-11T18:30:00+02:00;7;35815174000.0;695309000.0;2232863312.0;37121167005.0;13804032265.0;23317134740.0;1634895526.0;5863635604.0;4508029298.0;11310574312.0;4526494667.0;3678305628.0;848189039.0;840731758.0;730475.0;24.4;22.6;1502675333.0;2024733304.0;51;15438927791.0;292329350.0
2019-07-12T01:00:00+02:00;7;30206900000.0;658313000.0;1824437085.0;30213901704.0;10888485493.0;19325416211.0;1410314624.0;3376738695.0;3480081361.0;11058281530.0;2764467456.0;2757380808.0;7086648.0;0.0;730475.0;22.1;20.7;1734620333.0;488263.0;74;12298800117.0;274715667.0
2019-07-12T18:00:00+02:00;7;33065768000.0;3008555000.0;2306669035.0;35976848155.0;13347390072.0;22629458083.0;1501640825.0;5797302179.0;4685379339.0;10645135740.0;8461647323.0;7255589576.0;1206057747.0;1198724610.0;730475.0;24.4;22.8;4678334000.0;2794462849.0;67;14849030897.0;235343133.0
2019-07-12T21:00:00+02:00;7;32254755000.0;1183489000.0;1990136307.0;32730423991.0;11198035896.0;21532388095.0;1301645166.0;4270635218.0;3434871246.0;12525236464.0;3898839998.0;3854317253.0;44522745.0;37285367.0;730475.0;23.1;21.6;2841158667.0;66722110.0;82;12499681062.0;249545700.0
2019-07-12T21:30:00+02:00;7;32303640000.0;1117451000.0;1984866951.0;32701970504.0;11020015777.0;21681954727.0;1309870088.0;4254462766.0;3500693109.0;12616928764.0;3753754638.0;3731953200.0;21801438.0;14512896.0;730475.0;22.8;21.4;2740496000.0;19024903.0;83;12329885865.0;253106183.0
2019-07-13T02:30:00+02:00;7;26846594000.0;633852000.0;1741390455.0;26932742020.0;9631844877.0;17300897143.0;1132509267.0;3279210310.0;3461987956.0;9427189610.0;2686662925.0;2679138555.0;7524370.0;0.0;730475.0;21.8;20.6;1657940000.0;733930.0;92;10764354144.0;225272450.0
2019-07-13T03:00:00+02:00;7;25832924000.0;670350000.0;1680297310.0;25939241547.0;9511566079.0;16427675468.0;1096829703.0;3267725274.0;3430865285.0;8632255205.0;2675524224.0;2668071603.0;7452621.0;0.0;730475.0;21.8;20.6;1650495667.0;478950.0;92;10608395782.0;218559367.0
2019-07-13T06:30:00+02:00;7;24322800000.0;617368000.0;1590695812.0;24514041524.0;9476051920.0;15037989604.0;992399866.0;3720290206.0;2664671635.0;7660627897.0;2605305386.0;2552341017.0;52964369.0;45888384.0;730475.0;21.4;20.3;1499092333.0;84706697.0;87;10468451786.0;206000050.0
2019-07-13T07:30:00+02:00;7;25606310000.0;495285000.0;1677066406.0;26050944253.0;9647976892.0;16402967361.0;1039650233.0;4065308224.0;3006844118.0;8291164786.0;2837119209.0;2546607721.0;290511488.0;283194636.0;730475.0;21.3;20.2;1203066000.0;612207789.0;86;10687627125.0;220133550.0
2019-07-13T08:00:00+02:00;7;26595930000.0;468994000.0;1752365565.0;27242895058.0;9760066972.0;17482828086.0;1077299091.0;4264299652.0;3263333596.0;8877895747.0;3100172823.0;2588374043.0;511798780.0;504642572.0;730475.0;21.2;20.1;958573000.0;1116985131.0;86;10837366063.0;231848200.0
2019-07-13T10:00:00+02:00;7;29382006000.0;1028413000.0;2118356064.0;31708113492.0;10297358551.0;21410754941.0;1139655911.0;5241106512.0;4200279206.0;10829713312.0;5726450840.0;4075820889.0;1650629951.0;1643347110.0;730475.0;21.5;20.5;1007078000.0;3695374759.0;79;11437014462.0;253574284.0
2019-07-13T12:00:00+02:00;7;30893726000.0;1478897000.0;2361656867.0;34161892518.0;10177258701.0;23984633817.0;1080553102.0;5241487586.0;4291842395.0;13370750734.0;7365981168.0;5017261659.0;2348719509.0;2341538382.0;730475.0;22.6;21.5;1128905000.0;5215623851.0;73;11257811803.0;257260783.0
2019-07-13T18:00:00+02:00;7;28288895000.0;1556190000.0;2099946988.0;30989706351.0;9742334173.0;21247372178.0;867568524.0;5138887294.0;4179862760.0;11061053601.0;6579064072.0;5278058868.0;1301005204.0;1293987453.0;730475.0;24.1;22.8;2558311000.0;2993749299.0;78;10609902697.0;222115733.0
2019-07-13T22:00:00+02:00;7;30045541000.0;1396201000.0;2043120045.0;30434107852.0;8643391726.0;21790716126.0;963154708.0;4124848588.0;3881143970.0;12821568860.0;4074060280.0;4051972668.0;22087612.0;15091144.0;730475.0;22.2;21.2;3022700667.0;15636781.0;86;9606546434.0;246172383.0
2019-07-14T10:00:00+02:00;7;24965055000.0;1515866000.0;1879290934.0;28048696658.0;8481460878.0;19567235780.0;833861100.0;4042670472.0;3208932622.0;11481771586.0;6696390192.0;5070677342.0;1625712850.0;1618430345.0;730475.0;21.0;20.5;1915490333.0;3772511021.0;76;9315321978.0;217591600.0
2019-07-14T12:30:00+02:00;7;27730522000.0;2827712000.0;2292388104.0;32045824967.0;8631926599.0;23413898368.0;851600401.0;4090879548.0;3262004296.0;15209414124.0;9653114321.0;7277146599.0;2375967722.0;2368788578.0;730475.0;22.0;21.8;3308153667.0;5357600394.0;66;9483527000.0;217711250.0
2019-07-14T18:00:00+02:00;7;24679404000.0;3543640000.0;2007964156.0;27842756325.0;8644400973.0;19198355352.0;839621095.0;3967341676.0;3228249064.0;11163143518.0;8898477914.0;7674802431.0;1223675483.0;1216709227.0;730475.0;23.2;22.9;5099492667.0;2817523976.0;69;9484022068.0;183521433.0
2019-07-14T19:30:00+02:00;7;27363832000.0;3152530000.0;2081301297.0;29187624751.0;8554243260.0;20633381491.0;843314376.0;3977966986.0;3252640818.0;12559459311.0;7275380398.0;6819668891.0;455711507.0;448655979.0;730475.0;22.6;22.5;5285986333.0;1007787665.0;73;9397557636.0;217756350.0
2019-07-14T22:30:00+02:00;7;31874958000.0;1865455000.0;2246405412.0;32483528807.0;8485844933.0;23997683874.0;878167633.0;3687598159.0;3773698980.0;15658219102.0;4997174703.0;4979601401.0;17573302.0;10535379.0;730475.0;21.2;21.1;4002303000.0;11028976.0;88;9364012566.0;276743484.0
2019-07-15T00:30:00+02:00;7;27089494000.0;2094769000.0;1787885592.0;28115942760.0;8367183400.0;19748759360.0;887654599.0;3304046549.0;3505466810.0;12051591403.0;5137917835.0;5131522407.0;6395428.0;0.0;730475.0;20.9;20.9;4146378000.0;490950.0;92;9254837999.0;228814483.0
2019-07-15T02:00:00+02:00;7;25492841000.0;1922442000.0;1691000144.0;26355674675.0;8307823475.0;18047851200.0;876355056.0;3197312936.0;3395426443.0;10578756765.0;4673745102.0;4667415306.0;6329796.0;0.0;730475.0;20.7;20.7;3678425333.0;491373.0;94;9184178531.0;197469283.0
2019-07-15T07:30:00+02:00;7;30370480000.0;860103000.0;1879505989.0;31065102956.0;12879938806.0;18185164150.0;1424940927.0;5091990910.0;3154125081.0;8514107231.0;3682920811.0;3414743251.0;268177560.0;261548994.0;730475.0;20.0;20.3;2105460333.0;590432483.0;84;14304879733.0;248688866.0
2019-07-15T12:00:00+02:00;7;35014254000.0;2065889000.0;2435061016.0;38710465591.0;14358826909.0;24351638682.0;1765306014.0;6572767020.0;4091112898.0;11922452750.0;8476889673.0;6087359243.0;2389530430.0;2382785303.0;730475.0;21.0;21.6;2179809000.0;5324694469.0;78;16124132923.0;279728066.0
2019-07-15T13:30:00+02:00;7;34367821000.0;2154824000.0;2418551202.0;38384516405.0;14637334790.0;23747181615.0;1796202833.0;6589116277.0;3976663979.0;11385198526.0;8864134140.0;6284265132.0;2579869008.0;2573222758.0;730475.0;21.7;22.3;2231372333.0;5655873594.0;82;16433537623.0;274063533.0
2019-07-16T09:00:00+02:00;7;35387351000.0;369508000.0;2157691128.0;36242818613.0;14586877068.0;21655941545.0;1877538257.0;6742612490.0;4177345902.0;8858444896.0;3689159091.0;2615790072.0;1073369019.0;1066620274.0;742861.0;19.7;20.3;230795333.0;2517033123.0;87;16464415325.0;306492350.0
2019-07-16T12:00:00+02:00;7;36826659000.0;1030517000.0;2430865588.0;39662755491.0;14835394639.0;24827360852.0;1844654450.0;6813180612.0;4614505925.0;11555019864.0;6597799829.0;4129697265.0;2468102564.0;2461420104.0;742861.0;21.6;21.6;194549310.0;5469190960.0;87;16680049089.0;300320750.0
2019-07-16T14:30:00+02:00;7;35874656000.0;1075435000.0;2383067361.0;38938822727.0;15166624273.0;23772198454.0;1907436971.0;7050435797.0;4539566370.0;10274759316.0;6808571088.0;4212312389.0;2596258699.0;2589332867.0;742861.0;23.1;22.7;192347995.0;5673189670.0;87;17074061244.0;285902000.0
2019-07-16T19:30:00+02:00;7;36124103000.0;185912000.0;2133368855.0;36050324594.0;13153670752.0;22896653842.0;1553193071.0;5199352866.0;3787057685.0;12357050220.0;2558535865.0;2113063612.0;445472253.0;438672119.0;742861.0;23.6;22.6;566818667.0;1008178708.0;82;14706863823.0;313033416.0
2019-07-16T20:30:00+02:00;7;34479452000.0;172502000.0;1999843183.0;33860173068.0;12203432983.0;21656740085.0;1472279902.0;4594138728.0;3375094909.0;12215226546.0;1850247201.0;1747770482.0;102476719.0;95736203.0;742861.0;22.8;22.1;656144000.0;211891296.0;83;13675712885.0;297180950.0
2019-07-16T23:30:00+02:00;7;36149954000.0;436308000.0;2114927163.0;35482795829.0;11191578394.0;24291217435.0;1457721925.0;3721379815.0;3802107108.0;15310008587.0;2229834192.0;2223135813.0;6698379.0;0.0;742861.0;20.9;21.0;1238272667.0;486263.0;86;12649300319.0;345757200.0
2019-07-17T00:30:00+02:00;7;31180021000.0;468610000.0;1844951083.0;30768598889.0;10899881281.0;19868717608.0;1398032887.0;3586323370.0;3575962432.0;11308398920.0;2202069988.0;2195471582.0;6598406.0;0.0;742861.0;20.7;21.0;1209887667.0;486950.0;85;12297914168.0;299931016.0
2019-07-17T02:30:00+02:00;7;28033139000.0;342064000.0;1679020607.0;27633499587.0;10614266445.0;17019233142.0;1332206709.0;3430459344.0;3330900657.0;8925666432.0;1868879577.0;1862611785.0;6267792.0;0.0;742861.0;20.4;20.8;866273000.0;489617.0;84;11946473154.0;247434383.0
2019-07-17T03:30:00+02:00;7;26571871000.0;251425000.0;1606152394.0;26151172034.0;10619905777.0;15531266257.0;1321337262.0;3396887980.0;3255765807.0;7557275208.0;1667679561.0;1661411604.0;6267957.0;0.0;742861.0;20.3;20.7;659127000.0;489930.0;82;11941243039.0;230801133.0
2019-07-17T06:00:00+02:00;7;28895977000.0;163157000.0;1699146975.0;28229792922.0;12298703629.0;15931089293.0;1433198668.0;4138159556.0;2759897623.0;7599833446.0;1448522947.0;1421331011.0;27191936.0;20760658.0;742861.0;20.1;20.5;426837333.0;24406768.0;77;13731902297.0;252403050.0
2019-07-17T08:30:00+02:00;7;35039397000.0;217810000.0;2087540008.0;35272069808.0;14449169973.0;20822899835.0;1756281807.0;6369916558.0;3863869475.0;8832831996.0;2839818732.0;2128098169.0;711720563.0;705011345.0;742861.0;20.0;20.3;172520000.0;1690485731.0;71;16205451780.0;301795916.0
2019-07-17T16:00:00+02:00;7;35064309000.0;1118181000.0;2307988658.0;37806807357.0;15027285814.0;22779521543.0;1734289084.0;6924928517.0;4557933702.0;9562370240.0;6459509015.0;4491581268.0;1967927747.0;1961296596.0;742861.0;24.4;23.0;949370930.0;4541964975.0;58;16761574898.0;290841000.0
2019-07-17T19:30:00+02:00;7;35853763000.0;566169000.0;2167553562.0;36241980681.0;13207481416.0;23034499265.0;1486556644.0;5228046844.0;3799844626.0;12520051151.0;3414153876.0;3032174048.0;381979828.0;375186928.0;742861.0;23.7;22.6;1506469333.0;922174867.0;48;14694038060.0;292213633.0
2019-07-17T21:30:00+02:00;7;33954871000.0;410964000.0;1997393244.0;33613322271.0;11689223102.0;21924099169.0;1362686049.0;4431113976.0;3475582361.0;12654716783.0;2332781865.0;2310551632.0;22230233.0;15486078.0;742861.0;22.3;21.6;1317444667.0;17200883.0;54;13051909151.0;265973350.0
2019-07-18T02:00:00+02:00;7;29194611000.0;778931000.0;1776282558.0;29173305201.0;10743455147.0;18429850054.0;1334622120.0;3366151654.0;3443327336.0;10285748944.0;2792867643.0;2786295052.0;6572591.0;0.0;742803.0;21.3;20.9;1772508667.0;489930.0;63;12078077267.0;258959884.0
2019-07-18T13:00:00+02:00;7;36306735000.0;1678826000.0;2473809324.0;39658381817.0;14932504099.0;24725877718.0;1850726360.0;6438933485.0;4348855934.0;12087361940.0;7795394907.0;6032175504.0;1763219403.0;1756508466.0;742803.0;22.5;22.2;2426007667.0;4362506345.0;33;16783230459.0;291112766.0
2019-07-18T14:00:00+02:00;7;36032682000.0;1910170000.0;2479267925.0;39520742188.0;15259896083.0;24260846105.0;1871022518.0;6949835963.0;4577029606.0;10862958018.0;8152049463.0;6402733715.0;1749315748.0;1742633139.0;742803.0;23.0;22.7;2732683667.0;4410345148.0;30;17130918601.0;274551350.0
2019-07-18T19:00:00+02:00;7;35260967000.0;1065360000.0;2217036589.0;36524339771.0;13325890774.0;23198448997.0;1517517388.0;5526429685.0;4035759572.0;12118742351.0;4831751926.0;4338812870.0;492939056.0;486103877.0;742803.0;23.0;22.8;2481477000.0;1341468870.0;39;14843408162.0;285982566.0
2019-07-18T22:00:00+02:00;7;34571188000.0;631540000.0;2056692566.0;34368711325.0;11536796324.0;22831915001.0;1567400922.0;4287070857.0;3852366426.0;13125076797.0;2786419424.0;2766907197.0;19512227.0;12861866.0;742803.0;21.5;21.4;1736269667.0;13393816.0;60;13104197246.0;300663533.0
2019-07-18T22:30:00+02:00;7;37074109000.0;553692000.0;2196967635.0;36692096429.0;11418045962.0;25274050467.0;1498800896.0;4001299102.0;3963500072.0;15810450397.0;2700607597.0;2684727932.0;15879665.0;9241542.0;742803.0;21.4;21.3;1656958333.0;9745825.0;65;12916846858.0;331960533.0
2019-07-19T00:30:00+02:00;7;30989456000.0;713755000.0;1862290796.0;30855722930.0;10971447197.0;19884275733.0;1396350859.0;3475616247.0;3562443127.0;11449865500.0;2735743676.0;2729156863.0;6586813.0;0.0;742803.0;21.2;21.0;1695315667.0;495597.0;74;12367798056.0;293430950.0
2019-07-19T02:00:00+02:00;7;29196443000.0;557107000.0;1760789714.0;29082761796.0;10712026700.0;18370735096.0;1347421043.0;3377486811.0;3422878891.0;10222948351.0;2467966777.0;2461425200.0;6541577.0;0.0;742803.0;21.1;20.9;1418987333.0;496930.0;77;12059447743.0;263751267.0
2019-07-19T02:30:00+02:00;7;27832140000.0;521873000.0;1693646127.0;27760997220.0;10679100779.0;17081896441.0;1355668740.0;3377526981.0;3376339598.0;8972361121.0;2392490947.0;2385949164.0;6541783.0;0.0;742803.0;21.1;20.9;1340525000.0;491950.0;77;12034769519.0;248114600.0
2019-07-19T03:30:00+02:00;7;26421435000.0;527086000.0;1626333379.0;26320229967.0;10694790805.0;15625439162.0;1336234985.0;3342875492.0;3309004450.0;7637324235.0;2287936412.0;2281318175.0;6618237.0;0.0;742803.0;21.0;20.8;1236656000.0;505617.0;76;12031025790.0;235722066.0
2019-07-19T07:30:00+02:00;7;32500292000.0;290042000.0;1931422983.0;32548321346.0;13657953195.0;18890368151.0;1629318631.0;5180419784.0;3384997289.0;8695632446.0;2551055663.0;2280557126.0;270498537.0;264091545.0;742803.0;20.7;20.4;972675667.0;555411371.0;76;15287271826.0;281561334.0
2019-07-19T10:00:00+02:00;7;35887571000.0;628018000.0;2296481067.0;38127267052.0;14925161743.0;23202105309.0;1855759023.0;7019121325.0;4750040709.0;9577184253.0;5466848886.0;3936289572.0;1530559314.0;1523927850.0;742803.0;21.0;20.7;995055667.0;3469157319.0;67;16780920766.0;302653767.0
2019-07-19T12:30:00+02:00;7;36627285000.0;1268273000.0;2502221655.0;40449669599.0;14392408802.0;26057260797.0;1752916836.0;6385243452.0;4594021407.0;13325079101.0;7879808820.0;5471003296.0;2408805524.0;2401959509.0;742803.0;22.4;22.0;1584833333.0;5284062435.0;69;16145325638.0;286929566.0
2019-07-19T15:30:00+02:00;7;33697318000.0;1350634000.0;2310135924.0;37621261404.0;14370286788.0;23250974616.0;1699643232.0;6480518836.0;4603757559.0;10467054989.0;7847679094.0;5467568935.0;2380110159.0;2373322984.0;742803.0;23.9;23.0;1603635600.0;5241962347.0;78;16069930020.0;262965766.0
2019-07-19T16:30:00+02:00;7;33063544000.0;1088922000.0;2216386758.0;36466677089.0;13964886702.0;22501790387.0;1628229215.0;6192424423.0;4665552598.0;10015584150.0;6966831463.0;4905354920.0;2061476543.0;2054703796.0;742803.0;24.3;23.2;1373550667.0;4589979965.0;80;15593115917.0;258389616.0
2019-07-19T18:30:00+02:00;7;34783744000.0;414619000.0;2156916216.0;36208464555.0;13069411189.0;23139053366.0;1461217409.0;5679950378.0;4564258389.0;11433627190.0;4282866271.0;3261907961.0;1020958310.0;1014297323.0;742803.0;24.4;23.0;960312000.0;2311699292.0;85;14530628598.0;286610500.0
2019-07-19T19:00:00+02:00;7;35212349000.0;305855000.0;2134627295.0;35963926291.0;12789646099.0;23174280192.0;1383928611.0;5417463186.0;4249672965.0;12123215429.0;3483990503.0;2778145149.0;705845354.0;699214011.0;742803.0;24.3;22.8;845557333.0;1614046754.0;86;14173574710.0;291930917.0
2019-07-20T04:00:00+02:00;7;24046685000.0;1786780000.0;1672343950.0;24708482610.0;9387963878.0;15320518732.0;1062907818.0;3279942625.0;3368554504.0;7609113784.0;4325811460.0;4319170276.0;6641184.0;0.0;742803.0;21.6;20.8;3293275000.0;484373.0;70;10450871696.0;204889900.0
